date,open,high,low,close,volume,tic
2009-07-30,39.75,40.18000030517578,39.5099983215332,34.916465759277344,108.9699,QQQ
2009-07-31,39.56999969482422,39.849998474121094,39.40999984741211,34.81058883666992,78.2083,QQQ
2009-08-03,39.869998931884766,40.060001373291016,39.63999938964844,35.33120346069336,111.7228,QQQ
2009-08-04,39.849998474121094,40.189998626708984,39.77000045776367,35.33120346069336,100.6908,QQQ
2009-08-05,40.130001068115234,40.13999938964844,39.459999084472656,35.057655334472656,118.093,QQQ
2009-08-06,39.81999969482422,39.93000030517578,39.2400016784668,34.74882125854492,116.9375,QQQ
2009-08-07,39.91999816894531,40.06999969482422,39.59000015258789,35.19002151489258,107.4421,QQQ
2009-08-10,39.7400016784668,39.849998474121094,39.34000015258789,34.942955017089844,87.1632,QQQ
2009-08-11,39.470001220703125,39.5,39.04999923706055,34.64291763305664,91.9227,QQQ
2009-08-12,39.22999954223633,40.220001220703125,39.20000076293945,35.181182861328125,147.24,QQQ
2009-08-13,40.11000061035156,40.15999984741211,39.63999938964844,35.375308990478516,110.107,QQQ
2009-08-14,39.869998931884766,39.959999084472656,39.279998779296875,34.969425201416016,124.4802,QQQ
2009-08-17,38.959999084472656,39.0099983215332,38.459999084472656,33.95465087890625,131.7972,QQQ
2009-08-18,38.720001220703125,39.11000061035156,38.61000061035156,34.43996810913086,84.4962,QQQ
2009-08-19,38.56999969482422,39.400001525878906,38.540000915527344,34.678218841552734,88.0363,QQQ
2009-08-20,39.279998779296875,39.84000015258789,39.20000076293945,35.08412170410156,81.4735,QQQ
2009-08-21,39.9900016784668,40.36000061035156,39.7400016784668,35.551780700683594,114.6602,QQQ
2009-08-24,40.36000061035156,40.56999969482422,40.099998474121094,35.516502380371094,109.9049,QQQ
2009-08-25,40.34000015258789,40.7599983215332,40.25,35.622406005859375,92.9004,QQQ
2009-08-26,40.279998779296875,40.599998474121094,40.08000183105469,35.56061935424805,96.4075,QQQ
2009-08-27,40.290000915527344,40.470001220703125,39.66999816894531,35.648868560791016,121.9578,QQQ
2009-08-28,40.900001525878906,41.08000183105469,40.15999984741211,35.68415832519531,114.3009,QQQ
2009-08-31,40.13999938964844,40.20000076293945,39.790000915527344,35.3223762512207,96.4153,QQQ
2009-09-01,39.88999938964844,40.59000015258789,39.15999984741211,34.660560607910156,162.9589,QQQ
2009-09-02,39.06999969482422,39.470001220703125,39.040000915527344,34.634098052978516,92.7572,QQQ
2009-09-03,39.439998626708984,39.56999969482422,39.02000045776367,34.86353302001953,76.7831,QQQ
2009-09-04,39.58000183105469,40.380001068115234,39.52000045776367,35.61357116699219,74.8666,QQQ
2009-09-08,40.68000030517578,40.779998779296875,40.459999084472656,35.94886779785156,71.0244,QQQ
2009-09-09,40.77000045776367,41.290000915527344,40.59000015258789,36.25770950317383,99.2808,QQQ
2009-09-10,41.11000061035156,41.529998779296875,41.0,36.60184860229492,99.2891,QQQ
2009-09-11,41.5099983215332,41.619998931884766,41.220001220703125,36.637142181396484,93.8684,QQQ
2009-09-14,41.25,41.709999084472656,41.209999084472656,36.7783317565918,90.4356,QQQ
2009-09-15,41.650001525878906,41.95000076293945,41.56999969482422,36.89305877685547,91.5946,QQQ
2009-09-16,42.0,42.47999954223633,41.84000015258789,37.431297302246094,96.8885,QQQ
2009-09-17,42.310001373291016,42.65999984741211,42.209999084472656,37.422489166259766,102.1696,QQQ
2009-09-18,42.540000915527344,42.619998931884766,42.209999084472656,37.48519515991211,87.4442,QQQ
2009-09-21,42.20000076293945,42.70000076293945,42.15999984741211,37.60002136230469,71.3514,QQQ
2009-09-22,42.810001373291016,42.83000183105469,42.439998626708984,37.67068099975586,75.6384,QQQ
2009-09-23,42.83000183105469,43.16999816894531,42.380001068115234,37.494022369384766,143.9241,QQQ
2009-09-24,42.619998931884766,42.689998626708984,41.77000045776367,37.158390045166016,111.0164,QQQ
2009-09-25,41.7599983215332,42.09000015258789,41.58000183105469,36.83157730102539,109.216,QQQ
2009-09-28,41.93000030517578,42.65999984741211,41.88999938964844,37.45869827270508,84.4785,QQQ
2009-09-29,42.40999984741211,42.619998931884766,42.029998779296875,37.29088592529297,106.6864,QQQ
2009-09-30,42.38999938964844,42.599998474121094,41.599998474121094,37.31736755371094,173.1027,QQQ
2009-10-01,42.099998474121094,42.130001068115234,41.0,36.21330261230469,140.1191,QQQ
2009-10-02,40.720001220703125,41.25,40.720001220703125,36.107330322265625,145.2864,QQQ
2009-10-05,41.09000015258789,41.400001525878906,40.83000183105469,36.39878463745117,97.0542,QQQ
2009-10-06,41.439998626708984,42.13999938964844,41.41999816894531,37.043556213378906,124.628,QQQ
2009-10-07,41.88999938964844,42.08000183105469,41.77000045776367,37.149559020996094,93.7876,QQQ
2009-10-08,42.310001373291016,42.619998931884766,42.13999938964844,37.308536529541016,107.8504,QQQ
2009-10-09,42.150001525878906,42.54999923706055,42.060001373291016,37.52052688598633,62.828,QQQ
2009-10-12,42.650001525878906,42.869998931884766,42.279998779296875,37.60002136230469,53.2219,QQQ
2009-10-13,42.529998779296875,42.75,42.369998931884766,37.608856201171875,70.9393,QQQ
2009-10-14,43.11000061035156,43.209999084472656,42.849998474121094,38.12112808227539,91.0049,QQQ
2009-10-15,42.93000030517578,43.119998931884766,42.869998931884766,38.03281784057617,85.7728,QQQ
2009-10-16,42.900001525878906,42.9900016784668,42.47999954223633,37.78548812866211,111.8593,QQQ
2009-10-19,42.810001373291016,43.27000045776367,42.59000015258789,38.16530227661133,83.512,QQQ
2009-10-20,43.459999084472656,43.459999084472656,42.939998626708984,38.17413330078125,89.8479,QQQ
2009-10-21,43.209999084472656,43.81999969482422,43.060001373291016,38.10347366333008,110.3974,QQQ
2009-10-22,43.060001373291016,43.4900016784668,42.790000915527344,38.253623962402344,85.8718,QQQ
2009-10-23,43.72999954223633,43.72999954223633,43.02000045776367,38.09463882446289,117.0204,QQQ
2009-10-26,43.20000076293945,43.7599983215332,42.790000915527344,37.970985412597656,107.0686,QQQ
2009-10-27,42.93000030517578,43.11000061035156,42.18000030517578,37.39685821533203,121.4382,QQQ
2009-10-28,42.189998626708984,42.31999969482422,41.29999923706055,36.557769775390625,143.5536,QQQ
2009-10-29,41.630001068115234,42.189998626708984,41.540000915527344,37.176048278808594,85.2076,QQQ
2009-10-30,42.060001373291016,42.150001525878906,40.91999816894531,36.177978515625,162.7965,QQQ
2009-11-02,41.0,41.56999969482422,40.63999938964844,36.3281364440918,142.4566,QQQ
2009-11-03,40.90999984741211,41.31999969482422,40.84000015258789,36.44295120239258,95.107,QQQ
2009-11-04,41.529998779296875,41.869998931884766,41.279998779296875,36.50478744506836,107.9706,QQQ
2009-11-05,41.810001373291016,42.400001525878906,41.779998779296875,37.40570831298828,135.2048,QQQ
2009-11-06,42.119998931884766,42.650001525878906,42.08000183105469,37.62651062011719,96.3123,QQQ
2009-11-09,42.93000030517578,43.52000045776367,42.880001068115234,38.43027114868164,101.6208,QQQ
2009-11-10,43.459999084472656,43.77000045776367,43.400001525878906,38.527427673339844,72.8465,QQQ
2009-11-11,43.95000076293945,44.13999938964844,43.61000061035156,38.77473831176758,84.6762,QQQ
2009-11-12,43.93000030517578,44.15999984741211,43.54999923706055,38.553932189941406,92.4261,QQQ
2009-11-13,43.779998779296875,44.13999938964844,43.630001068115234,38.871891021728516,87.9595,QQQ
2009-11-16,44.20000076293945,44.650001525878906,44.119998931884766,39.269351959228516,87.7761,QQQ
2009-11-17,44.34000015258789,44.599998474121094,44.25,39.39302062988281,81.884,QQQ
2009-11-18,44.459999084472656,44.4900016784668,44.04999923706055,39.172210693359375,100.2408,QQQ
2009-11-19,44.04999923706055,44.08000183105469,43.349998474121094,38.562767028808594,114.558,QQQ
2009-11-20,43.43000030517578,43.54999923706055,43.279998779296875,38.368438720703125,70.9121,QQQ
2009-11-23,43.88999938964844,44.400001525878906,43.86000061035156,38.98671340942383,91.6215,QQQ
2009-11-24,44.119998931884766,44.150001525878906,43.72999954223633,38.854225158691406,60.67,QQQ
2009-11-25,44.13999938964844,44.220001220703125,44.0099983215332,39.02205276489258,37.6301,QQQ
2009-11-27,42.970001220703125,43.83000183105469,42.900001525878906,38.43027114868164,61.23,QQQ
2009-11-30,43.40999984741211,43.619998931884766,43.11000061035156,38.474430084228516,84.8194,QQQ
2009-12-01,43.88999938964844,44.29999923706055,43.880001068115234,38.871891021728516,81.8178,QQQ
2009-12-02,44.15999984741211,44.4900016784668,43.97999954223633,38.924888610839844,81.6536,QQQ
2009-12-03,44.22999954223633,44.5,43.880001068115234,38.76591491699219,72.4604,QQQ
2009-12-04,44.45000076293945,44.72999954223633,43.65999984741211,38.969051361083984,125.0626,QQQ
2009-12-07,44.09000015258789,44.290000915527344,43.81999969482422,38.783565521240234,67.4719,QQQ
2009-12-08,43.65999984741211,44.0,43.36000061035156,38.54508972167969,86.6214,QQQ
2009-12-09,43.599998474121094,44.119998931884766,43.31999969482422,38.93372344970703,78.8205,QQQ
2009-12-10,44.27000045776367,44.540000915527344,44.2400016784668,39.1280403137207,76.7224,QQQ
2009-12-11,44.540000915527344,44.59000015258789,43.95000076293945,38.977874755859375,66.6437,QQQ
2009-12-14,44.43000030517578,44.599998474121094,44.189998626708984,39.34886169433594,47.9655,QQQ
2009-12-15,44.40999984741211,44.66999816894531,44.16999816894531,39.1280403137207,61.1711,QQQ
2009-12-16,44.470001220703125,44.70000076293945,44.290000915527344,39.18103790283203,61.6297,QQQ
2009-12-17,44.15999984741211,44.209999084472656,43.7599983215332,38.70407485961914,90.4409,QQQ
2009-12-18,44.15999984741211,44.47999954223633,44.0,39.33489227294922,96.4426,QQQ
2009-12-21,44.689998626708984,45.130001068115234,44.66999816894531,39.77724838256836,82.3574,QQQ
2009-12-22,45.11000061035156,45.290000915527344,45.029998779296875,40.01613235473633,51.5691,QQQ
2009-12-23,45.31999969482422,45.56999969482422,45.209999084472656,40.308074951171875,73.9322,QQQ
2009-12-24,45.61000061035156,45.97999954223633,45.599998474121094,40.67966079711914,31.7704,QQQ
2009-12-28,46.09000015258789,46.29999923706055,45.939998626708984,40.891990661621094,49.3814,QQQ
2009-12-29,46.22999954223633,46.25,45.9900016784668,40.723899841308594,32.4102,QQQ
2009-12-30,45.97999954223633,46.2599983215332,45.959999084472656,40.847755432128906,57.6127,QQQ
2009-12-31,46.2599983215332,46.279998779296875,45.75,40.4761848449707,50.0792,QQQ
2010-01-04,46.33000183105469,46.4900016784668,46.27000045776367,41.06894302368164,62.8228,QQQ
2010-01-05,46.38999938964844,46.5,46.15999984741211,41.06894302368164,62.9356,QQQ
2010-01-06,46.400001525878906,46.54999923706055,46.06999969482422,40.82121658325195,96.033,QQQ
2010-01-07,46.209999084472656,46.27000045776367,45.91999816894531,40.847755432128906,77.0941,QQQ
2010-01-08,46.06999969482422,46.54999923706055,45.93000030517578,41.18396759033203,88.8866,QQQ
2010-01-11,46.61000061035156,46.63999938964844,46.119998931884766,41.01585388183594,104.6734,QQQ
2010-01-12,46.08000183105469,46.13999938964844,45.529998779296875,40.50273132324219,90.6739,QQQ
2010-01-13,45.91999816894531,46.4900016784668,45.61000061035156,41.00701904296875,100.661,QQQ
2010-01-14,46.2599983215332,46.52000045776367,46.220001220703125,41.04239273071289,75.209,QQQ
2010-01-15,46.470001220703125,46.54999923706055,45.650001525878906,40.56465148925781,126.8493,QQQ
2010-01-19,45.959999084472656,46.63999938964844,45.95000076293945,41.2193603515625,84.3882,QQQ
2010-01-20,46.2599983215332,46.599998474121094,45.43000030517578,40.626590728759766,145.68,QQQ
2010-01-21,46.04999923706055,46.349998474121094,45.29999923706055,40.24617004394531,204.9396,QQQ
2010-01-22,45.34000015258789,45.47999954223633,44.040000915527344,39.06947326660156,171.0987,QQQ
2010-01-25,44.43000030517578,44.599998474121094,44.119998931884766,39.20216751098633,154.2187,QQQ
2010-01-26,44.2599983215332,44.88999938964844,44.04999923706055,39.237571716308594,140.8165,QQQ
2010-01-27,44.27000045776367,44.849998474121094,44.0099983215332,39.54721450805664,161.6327,QQQ
2010-01-28,44.400001525878906,44.43000030517578,43.31999969482422,38.52978515625,221.4398,QQQ
2010-01-29,43.90999984741211,44.02000045776367,42.630001068115234,37.857391357421875,212.0996,QQQ
2010-02-01,42.900001525878906,43.279998779296875,42.880001068115234,38.27320861816406,136.8271,QQQ
2010-02-02,43.33000183105469,43.779998779296875,43.029998779296875,38.618263244628906,110.7277,QQQ
2010-02-03,43.439998626708984,43.970001220703125,43.41999816894531,38.830589294433594,93.5816,QQQ
2010-02-04,43.56999969482422,43.65999984741211,42.619998931884766,37.706993103027344,151.6525,QQQ
2010-02-05,42.72999954223633,43.02000045776367,42.119998931884766,38.02548599243164,213.6186,QQQ
2010-02-08,42.90999984741211,43.18000030517578,42.63999938964844,37.751220703125,94.3544,QQQ
2010-02-09,43.18000030517578,43.5099983215332,42.7599983215332,38.1405143737793,118.956,QQQ
2010-02-10,43.11000061035156,43.310001373291016,42.75,38.06088638305664,94.1029,QQQ
2010-02-11,43.029998779296875,43.790000915527344,42.7599983215332,38.635955810546875,93.0508,QQQ
2010-02-12,43.279998779296875,43.880001068115234,43.15999984741211,38.71556854248047,93.9385,QQQ
2010-02-16,44.08000183105469,44.349998474121094,43.849998474121094,39.21102523803711,83.8614,QQQ
2010-02-17,44.52000045776367,44.56999969482422,44.2599983215332,39.43220520019531,82.6917,QQQ
2010-02-18,44.540000915527344,44.93000030517578,44.45000076293945,39.67993927001953,65.7526,QQQ
2010-02-19,44.72999954223633,45.04999923706055,44.619998931884766,39.66224670410156,80.4165,QQQ
2010-02-22,45.0099983215332,45.029998779296875,44.560001373291016,39.582611083984375,72.055,QQQ
2010-02-23,44.709999084472656,44.7400016784668,43.95000076293945,39.06947326660156,95.8144,QQQ
2010-02-24,44.38999938964844,44.790000915527344,44.31999969482422,39.46759796142578,86.591,QQQ
2010-02-25,44.13999938964844,44.70000076293945,43.83000183105469,39.45874786376953,97.9613,QQQ
2010-02-26,44.59000015258789,44.86000061035156,44.400001525878906,39.600311279296875,66.2224,QQQ
2010-03-01,44.959999084472656,45.4900016784668,44.95000076293945,40.175376892089844,77.2901,QQQ
2010-03-02,45.56999969482422,45.849998474121094,45.45000076293945,40.299232482910156,76.3685,QQQ
2010-03-03,45.65999984741211,45.81999969482422,45.43000030517578,40.343475341796875,65.7355,QQQ
2010-03-04,45.630001068115234,45.810001373291016,45.400001525878906,40.4761848449707,54.4709,QQQ
2010-03-05,46.09000015258789,46.540000915527344,45.9900016784668,41.08663558959961,68.1363,QQQ
2010-03-08,46.459999084472656,46.63999938964844,46.439998626708984,41.166263580322266,58.7124,QQQ
2010-03-09,46.43000030517578,47.04999923706055,46.400001525878906,41.39629364013672,98.0028,QQQ
2010-03-10,46.81999969482422,47.279998779296875,46.79999923706055,41.73249053955078,102.5789,QQQ
2010-03-11,47.060001373291016,47.349998474121094,46.97999954223633,41.8917350769043,67.5103,QQQ
2010-03-12,47.5,47.529998779296875,47.099998474121094,41.90060043334961,64.0683,QQQ
2010-03-15,47.2599983215332,47.380001068115234,46.90999984741211,41.7944221496582,60.1505,QQQ
2010-03-16,47.38999938964844,47.61000061035156,47.22999954223633,42.05984878540039,74.9506,QQQ
2010-03-17,47.61000061035156,47.900001525878906,47.529998779296875,42.17485809326172,75.6435,QQQ
2010-03-18,47.709999084472656,47.880001068115234,47.599998474121094,42.31640625,77.8294,QQQ
2010-03-19,47.91999816894531,47.95000076293945,47.31999969482422,42.060455322265625,86.3371,QQQ
2010-03-22,47.29999923706055,48.11000061035156,47.25,42.44129180908203,71.9028,QQQ
2010-03-23,47.9900016784668,48.29999923706055,47.77000045776367,42.73356628417969,59.1826,QQQ
2010-03-24,48.16999816894531,48.16999816894531,47.90999984741211,42.52986526489258,62.9957,QQQ
2010-03-25,48.41999816894531,48.599998474121094,47.900001525878906,42.46786117553711,76.2948,QQQ
2010-03-26,48.150001525878906,48.33000183105469,47.7400016784668,42.512142181396484,78.0679,QQQ
2010-03-29,48.2400016784668,48.400001525878906,48.099998474121094,42.715843200683594,57.9933,QQQ
2010-03-30,48.380001068115234,48.54999923706055,48.060001373291016,42.85755157470703,49.4373,QQQ
2010-03-31,48.2400016784668,48.45000076293945,48.06999969482422,42.65385437011719,59.9474,QQQ
2010-04-01,48.36000061035156,48.70000076293945,47.790000915527344,42.65385437011719,83.7286,QQQ
2010-04-05,48.27000045776367,48.720001220703125,48.13999938964844,43.05240249633789,56.2203,QQQ
2010-04-06,48.5,48.900001525878906,48.38999938964844,43.1763916015625,54.0971,QQQ
2010-04-07,48.68000030517578,48.869998931884766,48.369998931884766,43.07012176513672,77.2115,QQQ
2010-04-08,48.4900016784668,48.81999969482422,48.2400016784668,43.16754150390625,68.3143,QQQ
2010-04-09,48.75,49.04999923706055,48.630001068115234,43.42438507080078,54.2273,QQQ
2010-04-12,49.04999923706055,49.20000076293945,48.939998626708984,43.45980453491211,44.2806,QQQ
2010-04-13,49.02000045776367,49.349998474121094,48.86000061035156,43.681236267089844,59.376,QQQ
2010-04-14,49.58000183105469,49.91999816894531,49.5,44.20377731323242,69.0048,QQQ
2010-04-15,49.869998931884766,50.189998626708984,49.869998931884766,44.398624420166016,72.2542,QQQ
2010-04-16,49.95000076293945,50.119998931884766,49.20000076293945,43.86721420288086,127.388,QQQ
2010-04-19,49.349998474121094,49.65999984741211,48.900001525878906,43.84062957763672,98.2517,QQQ
2010-04-20,49.77000045776367,49.880001068115234,49.43000030517578,44.06206512451172,69.5437,QQQ
2010-04-21,50.09000015258789,50.189998626708984,49.720001220703125,44.310035705566406,74.7487,QQQ
2010-04-22,49.54999923706055,50.36000061035156,49.2599983215332,44.55806350708008,110.4772,QQQ
2010-04-23,50.29999923706055,50.56999969482422,50.09000015258789,44.7440299987793,77.2052,QQQ
2010-04-26,50.56999969482422,50.650001525878906,50.29999923706055,44.646602630615234,67.361,QQQ
2010-04-27,50.209999084472656,50.43000030517578,49.209999084472656,43.698951721191406,112.608,QQQ
2010-04-28,49.599998474121094,49.630001068115234,48.97999954223633,43.72551345825195,130.0821,QQQ
2010-04-29,49.650001525878906,50.33000183105469,49.61000061035156,44.4871826171875,84.1802,QQQ
2010-04-30,50.209999084472656,50.290000915527344,49.20000076293945,43.61037063598633,110.897,QQQ
2010-05-03,49.45000076293945,50.16999816894531,49.43000030517578,44.22149658203125,74.1697,QQQ
2010-05-04,49.31999969482422,49.31999969482422,48.08000183105469,42.892974853515625,141.1365,QQQ
2010-05-05,47.91999816894531,48.5,47.63999938964844,42.67155838012695,128.5602,QQQ
2010-05-06,47.849998474121094,48.31999969482422,42.63999938964844,41.245643615722656,274.3568,QQQ
2010-05-07,46.220001220703125,46.79999923706055,44.279998779296875,40.2182502746582,288.2004,QQQ
2010-05-10,47.43000030517578,47.79999923706055,47.310001373291016,42.308433532714844,136.0416,QQQ
2010-05-11,47.290000915527344,48.38999938964844,47.20000076293945,42.2641716003418,113.0161,QQQ
2010-05-12,47.97999954223633,48.65999984741211,47.900001525878906,43.06126403808594,85.4624,QQQ
2010-05-13,48.40999984741211,48.790000915527344,47.72999954223633,42.379295349121094,102.8443,QQQ
2010-05-14,47.4900016784668,47.52000045776367,46.380001068115234,41.564483642578125,147.3861,QQQ
2010-05-17,47.02000045776367,47.27000045776367,46.06999969482422,41.69732666015625,120.9696,QQQ
2010-05-18,47.47999954223633,47.58000183105469,46.220001220703125,41.12165069580078,153.0721,QQQ
2010-05-19,46.2599983215332,46.630001068115234,45.54999923706055,40.79395294189453,159.0003,QQQ
2010-05-20,45.15999984741211,45.279998779296875,44.25,39.27946090698242,189.2898,QQQ
2010-05-21,43.65999984741211,45.63999938964844,43.4900016784668,39.71343231201172,190.6311,QQQ
2010-05-24,44.81999969482422,45.33000183105469,44.63999938964844,39.554012298583984,113.038,QQQ
